productTypeID,typeName,typeID,groupID
11648,Thermal Armor Hardener II,11648,328
43862,Standup M-Set Advanced Large Ship Manufacturing Material Efficiency I,43862,1834
44035,Standup M-Set Advanced Large Ship Manufacturing Material Efficiency II Blueprint,44035,1708
85550,Glorified Decayed X-Large Shield Booster Mutaplasmid,85550,1964
43865,Standup M-Set Advanced Large Ship Manufacturing Time Efficiency I,43865,1835
44037,Standup M-Set Advanced Large Ship Manufacturing Time Efficiency II Blueprint,44037,1708
3888,Co-Processor II,3888,285
2259,ECCM - Gravimetric II,2259,202
40762,Shadow Serpentis Heavy Warp Scrambler,40762,52
2260,ECCM - Ladar II,2260,202
2261,ECCM - Magnetometric II,2261,202
2258,ECCM - Omni II,2258,202
2262,ECCM - Radar II,2262,202
1959,ECCM Projector I,1959,289
11771,ECCM Projector II Blueprint,11771,131
1960,ECCM Projector II,1960,289
2563,Magnetometric ECM II,2563,201
2567,Multispectral ECM II,2567,201
2559,Ladar ECM II,2559,201
2571,Gravimetric ECM II,2571,201
2575,Radar ECM II,2575,201
2364,Heat Sink II,2364,205
1963,Remote Sensor Booster I,1963,290
11799,Remote Sensor Booster II Blueprint,11799,223
1964,Remote Sensor Booster II,1964,290
43867,Standup M-Set Advanced Component Manufacturing Material Efficiency I,43867,1836
44039,Standup M-Set Advanced Component Manufacturing Material Efficiency II Blueprint,44039,1708
1968,Remote Sensor Dampener I,1968,208
11804,Remote Sensor Dampener II Blueprint,11804,223
1969,Remote Sensor Dampener II,1969,208
1952,Sensor Booster II,1952,212
1987,Signal Amplifier II,1987,210
28197,Heavy Armor Maintenance Bot II,28197,640
28199,Heavy Shield Maintenance Bot II,28199,640
28201,Light Armor Maintenance Bot II,28201,640
2579,Gravimetric Backup Array I,2579,203
11821,Gravimetric Backup Array II Blueprint,11821,347
2580,Gravimetric Backup Array II,2580,203
28205,Medium Armor Maintenance Bot II,28205,640
2583,Ladar Backup Array I,2583,203
11825,Ladar Backup Array II Blueprint,11825,347
2584,Ladar Backup Array II,2584,203
28209,Warden II,28209,100
2587,Magnetometric Backup Array I,2587,203
11829,Magnetometric Backup Array II Blueprint,11829,347
2588,Magnetometric Backup Array II,2588,203
28213,Curator II,28213,100
2591,Multi Sensor Backup Array I,2591,203
11833,Multi Sensor Backup Array II Blueprint,11833,347
2592,Multi Sensor Backup Array II,2592,203
4013,RADAR Backup Array I,4013,203
11837,RADAR Backup Array II Blueprint,11837,347
4014,RADAR Backup Array II,4014,203
1978,Tracking Computer II,1978,213
2109,Tracking Disruptor II,2109,291
1999,Tracking Enhancer II,1999,211
2104,Remote Tracking Computer II,2104,209
11465,R.Db - Roden Shipyards,11465,332
11305,Kinetic Armor Hardener I,11305,328
11645,Kinetic Armor Hardener II Blueprint,11645,348
11485,R.A.M.- Cybernetics,11485,332
11477,R.A.M.- Platform Tech,11477,332
11471,Hacker Deck - LXD-27,11471,332
11468,Hacker Deck - Codex,11468,332
11470,Hacker Deck - Hermes,11470,332
11469,Hacker Deck - Shaman,11469,332
11472,Hyper Net Uplink,11472,332
11480,R.A.M.- Battleship Tech,11480,332
11479,R.A.M.- Cruiser Tech,11479,332
11474,R.A.M.- Industrial Tech,11474,332
11483,R.A.M.- Electronics,11483,332
11473,Terran Molecular Sequencer,11473,332
11476,R.A.M.- Ammunition Tech,11476,332
11475,R.A.M.- Armor/Hull Tech,11475,332
11514,R.A.M.- Hypernet Tech,11514,332
11461,R.Db - Boundless Creations,11461,332
11462,R.Db - Core Complexion,11462,332
77281,Hubris,77281,4594
11467,R.Db - Duvolle Labs,11467,332
11459,R.Db - Carthum Conglomerate,11459,332
11464,R.Db - Kaalakiota,11464,332
11458,R.Db - Khanid Innovation,11458,332
11460,R.Db - Thukker Mix,11460,332
11457,R.Db - Viziam,11457,332
11463,R.Db - Ishukone,11463,332
11746,R.Db - Lai Dai,11746,332
11481,R.A.M.- Robotics,11481,332
11513,R.A.M.- Pharmaceuticals,11513,332
11484,R.A.M.- Shield Tech,11484,332
11478,R.A.M.- Starship Tech,11478,332
11486,R.A.M.- Weapon Tech,11486,332
11653,Hacker Deck - Alpha,11653,332
28276,'Augmented' Hobgoblin,28276,100
28278,'Integrated' Hornet,28278,100
28280,'Augmented' Hornet,28280,100
28282,'Integrated' Infiltrator,28282,100
28284,'Augmented' Infiltrator,28284,100
28286,'Integrated' Ogre,28286,100
28288,'Augmented' Ogre,28288,100
28290,'Integrated' Praetor,28290,100
28292,'Augmented' Praetor,28292,100
28294,'Integrated' Valkyrie,28294,100
28296,'Augmented' Valkyrie,28296,100
28298,'Integrated' Vespa,28298,100
28300,'Augmented' Vespa,28300,100
28302,'Integrated' Warrior,28302,100
28304,'Augmented' Warrior,28304,100
28306,'Integrated' Wasp,28306,100
28308,'Augmented' Wasp,28308,100
11936,Apocalypse Imperial Issue,11936,27
11938,Armageddon Imperial Issue,11938,27
28324,Republic Fleet Carbonized Lead L,28324,83
28326,Republic Fleet Carbonized Lead M,28326,83
28328,Republic Fleet Carbonized Lead S,28328,83
28330,Republic Fleet Carbonized Lead XL,28330,83
28332,Republic Fleet Depleted Uranium L,28332,83
28334,Republic Fleet Depleted Uranium M,28334,83
28336,Republic Fleet Depleted Uranium S,28336,83
28338,Republic Fleet Depleted Uranium XL,28338,83
11957,Falcon,11957,833
11959,Rook,11959,906
11961,Huginn,11961,906
11963,Rapier,11963,833
11965,Pilgrim,11965,833
28352,Rorqual,28352,883
11969,Arazu,11969,833
11971,Lachesis,11971,906
11978,Scimitar,11978,832
28367,Batch Compressed Arkonor,28367,450
11985,Basilisk,11985,832
11987,Guardian,11987,832
11989,Oneiros,11989,832
28375,Republic Fleet Heavy Assault Missile Launcher,28375,771
28377,Caldari Navy Heavy Assault Missile Launcher,28377,771
28379,Domination Heavy Assault Missile Launcher,28379,771
28381,Dread Guristas Heavy Assault Missile Launcher,28381,771
11999,Vagabond,11999,358
598,Breacher,598,25
12035,Hound Blueprint,12035,105
28385,Batch Compressed Crimson Arkonor,28385,450
12003,Zealot,12003,358
12005,Ishtar,12005,358
12011,Eagle,12011,358
12013,Broadsword,12013,894
12015,Muninn,12015,358
12017,Devoter,12017,894
12019,Sacrilege,12019,358
12021,Phobos,12021,894
15675,Caldari Navy Co-Processor,15675,285
12023,Deimos,12023,358
12032,Manticore,12032,834
12034,Hound,12034,834
12036,Dagger,12036,324
12038,Purifier,12038,834
12042,Ishkur,12042,324
12044,Enyo,12044,324
12052,50MN Microwarpdrive I,12052,46
12077,50MN Microwarpdrive II Blueprint,12077,126
12054,500MN Microwarpdrive I,12054,46
12085,500MN Microwarpdrive II Blueprint,12085,126
12056,10MN Afterburner I,12056,46
12059,10MN Afterburner II Blueprint,12059,126
12058,10MN Afterburner II,12058,46
28387,Batch Compressed Prime Arkonor,28387,450
61197,Ubiquitous Moon Mining Crystal Type B I,61197,482
61219,Ubiquitous Moon Mining Crystal Type B II Blueprint,61219,727
28389,Batch Compressed Monoclinic Bistot,28389,451
61199,Ubiquitous Moon Mining Crystal Type B II,61199,482
61200,Ubiquitous Moon Mining Crystal Type C II,61200,482
28392,Batch Compressed Crystalline Crokite,28392,452
61202,Common Moon Mining Crystal Type C I,61202,482
61224,Common Moon Mining Crystal Type C II Blueprint,61224,727
61203,Common Moon Mining Crystal Type B II,61203,482
61204,Common Moon Mining Crystal Type C II,61204,482
61205,Uncommon Moon Mining Crystal Type B I,61205,482
61227,Uncommon Moon Mining Crystal Type B II Blueprint,61227,727
61206,Uncommon Moon Mining Crystal Type C I,61206,482
61228,Uncommon Moon Mining Crystal Type C II Blueprint,61228,727
61207,Uncommon Moon Mining Crystal Type B II,61207,482
61208,Uncommon Moon Mining Crystal Type C II,61208,482
12076,50MN Microwarpdrive II,12076,46
61210,Rare Moon Mining Crystal Type C I,61210,482
61232,Rare Moon Mining Crystal Type C II Blueprint,61232,727
28402,Batch Compressed Vitric Hedbergite,28402,454
61212,Rare Moon Mining Crystal Type C II,61212,482
28404,Batch Compressed Radiant Hemorphite,28404,455
61214,Exceptional Moon Mining Crystal Type C I,61214,482
61236,Exceptional Moon Mining Crystal Type C II Blueprint,61236,727
28406,Batch Compressed Jaspet,28406,456
61216,Exceptional Moon Mining Crystal Type C II,61216,482
12084,500MN Microwarpdrive II,12084,46
28410,Batch Compressed Kernite,28410,457
28409,Batch Compressed Fiery Kernite,28409,457
28411,Batch Compressed Luminous Kernite,28411,457
28412,Batch Compressed Magma Mercoxit,28412,468
28413,Batch Compressed Mercoxit,28413,468
28414,Batch Compressed Vitreous Mercoxit,28414,468
28416,Batch Compressed Omber,28416,469
28415,Batch Compressed Golden Omber,28415,469
28417,Batch Compressed Silvery Omber,28417,469
28421,Batch Compressed Azure Plagioclase,28421,458
28422,Batch Compressed Plagioclase,28422,458
28423,Batch Compressed Rich Plagioclase,28423,458
28424,Batch Compressed Pyroxeres,28424,459
28425,Batch Compressed Solid Pyroxeres,28425,459
28426,Batch Compressed Viscous Pyroxeres,28426,459
28427,Batch Compressed Condensed Scordite,28427,460
28428,Batch Compressed Massive Scordite,28428,460
12102,Large Remote Capacitor Transmitter II,12102,67
11577,Improved Cloaking Device II,11577,330
11578,Covert Ops Cloaking Device II,11578,330
28420,Batch Compressed Spodumain,28420,461
28430,Batch Compressed Concentrated Veldspar,28430,462
28431,Batch Compressed Dense Veldspar,28431,462
12108,Deep Core Mining Laser I,12108,54
18069,Modulated Deep Core Miner II Blueprint,18069,134
28433,Compressed Blue Ice,28433,465
28434,Compressed Clear Icicle,28434,465
28435,Compressed Dark Glitter,28435,465
28436,Compressed Enriched Clear Icicle,28436,465
28437,Compressed Gelidus,28437,465
28438,Compressed Glacial Mass,28438,465
28439,Compressed Glare Crust,28439,465
28440,Compressed Krystallos,28440,465
28441,Compressed Pristine White Glaze,28441,465
28442,Compressed Smooth Glacial Mass,28442,465
28443,Compressed Thick Blue Ice,28443,465
28444,Compressed White Glaze,28444,465
28511,Khanid Navy Rocket Launcher,28511,507
28514,Khanid Navy Stasis Webifier,28514,65
28516,Khanid Navy Warp Disruptor,28516,52
28518,Khanid Navy Warp Scrambler,28518,52
28520,Khanid Navy Multispectrum Coating,28520,98
28522,Khanid Navy EM Armor Hardener,28522,328
28524,Khanid Navy Explosive Armor Hardener,28524,328
28526,Khanid Navy Kinetic Armor Hardener,28526,328
28528,Khanid Navy Thermal Armor Hardener,28528,328
28530,Khanid Navy Cap Recharger,28530,43
28532,Khanid Navy Capacitor Power Relay,28532,767
28534,Khanid Navy Multispectrum Energized Membrane,28534,326
28536,Khanid Navy Kinetic Energized Membrane,28536,326
28538,Khanid Navy Explosive Energized Membrane,28538,326
28540,Khanid Navy EM Energized Membrane,28540,326
28542,Khanid Navy Thermal Energized Membrane,28542,326
28545,Khanid Navy Large EMP Smartbomb,28545,72
28547,Khanid Navy Kinetic Coating,28547,98
28550,Khanid Navy Medium EMP Smartbomb,28550,72
28552,Khanid Navy Explosive Coating,28552,98
28554,Khanid Navy EM Coating,28554,98
15681,Caldari Navy Ballistic Control System,15681,367
28557,Khanid Navy Small EMP Smartbomb,28557,72
28559,Khanid Navy Thermal Coating,28559,98
28561,Khanid Navy Co-Processor,28561,285
28563,Khanid Navy Ballistic Control System,28563,367
28565,Khanid Navy Heavy Assault Missile Launcher,28565,771
15683,Republic Fleet Ballistic Control System,15683,367
29337,Augoror Navy Issue,29337,26
28576,Mining Laser Upgrade II,28576,546
28578,Ice Harvester Upgrade II,28578,546
15685,Imperial Navy Thermal Coating,15685,98
28583,Capital Industrial Core I,28583,515
42891,Capital Industrial Core II Blueprint,42891,516
20591,425mm 'Popper' Railgun,20591,74
578,Multispectrum Shield Hardener I,578,77
2282,Multispectrum Shield Hardener II Blueprint,2282,157
29340,Osprey Navy Issue,29340,26
15687,Imperial Navy EM Coating,15687,98
605,Heron,605,25
11193,Buzzard Blueprint,11193,105
12217,Medium Remote Capacitor Transmitter I,12217,67
12222,Medium Remote Capacitor Transmitter II Blueprint,12222,147
12219,Capital Remote Capacitor Transmitter I,12219,67
12224,Capital Remote Capacitor Transmitter II Blueprint,12224,147
28351,Design Laboratory,28351,413
12221,Medium Remote Capacitor Transmitter II,12221,67
28606,Orca,28606,941
12223,Capital Remote Capacitor Transmitter II,12223,67
12225,Large Remote Capacitor Transmitter I,12225,67
12103,Large Remote Capacitor Transmitter II Blueprint,12103,147
28612,Planet Satellite,28612,892
37533,X-Large Observatory Array,37533,1407
15691,Imperial Navy Kinetic Coating,15691,98
37534,Tenebrex Cyno Jammer,37534,2016
45010,Focused Warp Scrambling Script,45010,908
15693,Imperial Navy Multispectrum Coating,15693,98
53906,Low-grade Savior Epsilon,53906,300
37532,Standup Signal Amplifier I,37532,1535
47349,Standup Signal Amplifier II Blueprint,47349,1707
15695,Republic Fleet Thermal Coating,15695,98
12257,Medium Energy Nosferatu I,12257,68
12260,Medium Energy Nosferatu II Blueprint,12260,148
12259,Medium Energy Nosferatu II,12259,68
12261,Heavy Energy Nosferatu I,12261,68
12264,Heavy Energy Nosferatu II Blueprint,12264,148
28646,Covert Cynosural Field Generator I,28646,658
12263,Heavy Energy Nosferatu II,12263,68
12265,Medium Energy Neutralizer I,12265,71
12268,Medium Energy Neutralizer II Blueprint,12268,151
28650,Covert Cynosural Field I,28650,897
12267,Medium Energy Neutralizer II,12267,71
28652,Covert Jump Portal Generator I,28652,4127
12269,Heavy Energy Neutralizer I,12269,71
12272,Heavy Energy Neutralizer II Blueprint,12272,151
28654,Warp Disruption Field Generator I,28654,899
4249,Warp Disruption Field Generator II Blueprint,4249,132
12271,Heavy Energy Neutralizer II,12271,71
12274,Ballistic Control System I,12274,367
22292,Ballistic Control System II Blueprint,22292,400
28659,Paladin,28659,900
42241,Molok,42241,30
28661,Kronos,28661,900
15699,Republic Fleet Explosive Coating,15699,98
28665,Vargur,28665,900
28670,Synth Blue Pill Booster,28670,303
28672,Synth Crash Booster,28672,303
28674,Synth Drop Booster,28674,303
28676,Synth Exile Booster,28676,303
28678,Synth Frentix Booster,28678,303
28680,Synth Mindflood Booster,28680,303
28682,Synth X-Instinct Booster,28682,303
12199,Mobile Medium Warp Disruptor I,12199,361
26891,Mobile Medium Warp Disruptor II Blueprint,26891,371
28684,Synth Sooth Sayer Booster,28684,303
32087,Medium Sentry Damage Augmentor II,32087,778
28390,Batch Compressed Triclinic Bistot,28390,451
47921,Supratidal Scoped Entropic Disintegrator,47921,1986
28710,Golem,28710,900
15707,Imperial Navy Kinetic Armor Hardener,15707,328
609,Maulus,609,25
11175,Keres Blueprint,11175,105
11545,Crystalline Carbonide Armor Plate,11545,334
15709,Imperial Navy Explosive Armor Hardener,15709,328
12344,200mm Railgun I,12344,74
12347,200mm Railgun II Blueprint,12347,154
28729,Legion Magnetometric ECM,28729,201
12346,200mm Railgun II,12346,74
28731,Legion Multispectral ECM,28731,201
28733,Legion Ladar ECM,28733,201
28735,Legion Gravimetric ECM,28735,201
15711,Imperial Navy EM Armor Hardener,15711,328
28737,Legion Radar ECM,28737,201
12354,350mm Railgun I,12354,74
12357,350mm Railgun II Blueprint,12357,154
28740,Thukker Micro Auxiliary Power Core,28740,339
28742,Thukker Small Shield Extender,28742,38
28744,Thukker Large Shield Extender,28744,38
28746,Thukker Medium Shield Extender,28746,38
28748,ORE Deep Core Mining Laser,28748,54
28750,ORE Miner,28750,54
28752,ORE Ice Harvester,28752,464
28754,ORE Strip Miner,28754,464
28756,Sisters Expanded Probe Launcher,28756,481
28758,Sisters Core Probe Launcher,28758,481
28770,Syndicate Mobile Large Warp Disruptor,28770,361
28772,Syndicate Mobile Medium Warp Disruptor,28772,361
28774,Syndicate Mobile Small Warp Disruptor,28774,361
28776,Syndicate Reactor Control Unit,28776,769
28778,Syndicate 100mm Steel Plates,28778,329
28780,Syndicate 1600mm Steel Plates,28780,329
28782,Syndicate 200mm Steel Plates,28782,329
28784,Syndicate 400mm Steel Plates,28784,329
28786,Syndicate 800mm Steel Plates,28786,329
28788,Syndicate Gas Cloud Scoop,28788,737
37460,Scalpel,37460,1527
15689,Imperial Navy Explosive Coating,15689,98
52242,Zorya's Entropic Radiation Sink,52242,1988
28844,Rhea,28844,902
43889,Standup M-Set TE Research Accelerator I,43889,1847
44061,Standup M-Set TE Research Accelerator II Blueprint,44061,1708
28846,Nomad,28846,902
28848,Anshar,28848,902
28850,Ark,28850,902
85673,Glorified Unstable Vorton Tuning System Mutaplasmid,85673,1964
43888,Standup M-Set TE Research Accelerator II,43888,1847
28888,Mining Laser Optimization I,28888,904
28890,Mining Laser Optimization II,28890,904
28892,Mining Laser Range I,28892,904
28894,Mining Laser Range II,28894,904
43891,Standup M-Set Blueprint Copy Cost Optimization I,43891,1848
44063,Standup M-Set Blueprint Copy Cost Optimization II Blueprint,44063,1708
37453,Crucifier Navy Issue,37453,25
43890,Standup M-Set Blueprint Copy Cost Optimization II,43890,1848
12552,Lux S,12552,374
12557,Gleam S,12557,374
12559,Aurora S,12559,374
12561,Blaze S,12561,375
12563,Scorch S,12563,375
12565,Conflagration S,12565,375
